"sub_count","total_views"
21000,5816443
3330000,1835498103
230,6059
46800,32830575
1270,78168
1710,238426
9610,718838
1930,1665861
99000,28997886
11500,5104345
1410,727544
12700,5127219
939000,194417814
436000,233168115
125,25057
1190000,845192061
14400,397016
1860,727717
110,12161
22800,10012541
13700,1962150
40400,5588934
148000,85223547
1770,121989
1,73
59500,8025454
63500,14425385
210000,561778953
13,1135
2600,112182
1040000,615295448
290000,103105752
190000,15115793
20000,2279458
1260,250806
808000,354365209
4090,296353
478000,146787037
21500,1797497
341000,30348873
800000,529990348
434000,108102338
299000,32830579
1300,92172
401,115238
715,295285
55300,20863495
4950,1664706
22900,3632407
976000,119987621
1840,566112
44600,2392779
1440,1268845
11800,1796012
2550000,2090896671
412,91580
86,79281
76800,5859781
3670000,516458254
272,62814
2000,891497
28400,3758194
2720,983717
486,5154
9510000,2949816014
1350,339673
7,301
1410000,285706602
838,101262
878,45713
98700,127796744
215,103537
56000,18959181
162,875395
20000,6489702
1850000,409135750
9830,25933496
6210000,6841221191
1300,3703
636,28051
13000,3989765
26600,2623812
9,562
94200,37662492
86500,7140781
753,583999
17600,6178286
86900,37897980
18800,724423
11,1129
25400,8318920
2680,228450
1380,191935
70,2852
37,10746
954,91916
232,65404
1560,148085
26,1607
4780,1968147
4310000,1358901657
130000,5520898
733,88784
1,398
5150,533446
28300,5036094
104000,124392614
82500,17757047
268000,21370673
304000,285309614
3650,967905
3220,883404
21,46592
264,68518
5160,1114319
1790,3643949
8520,324626
3090,384640
3870,86677
8910,5311725
3080,706793
558,90486
48300,23783225
32600,7418301
2,4
54,18051
310000,29457813
1790,183640
18200,964374
9100000,9992939194
926000,772696763
18,11565
256000,25273369
4610,1088275
21100,33274730
1560000,611296218
488000,187303038
450000,44384514
169000,16139110
206,3735046
23700,11448984
856,295982
119,9594
38200,23448989
10,15514
6170,1036452
3160000,474344931
23700,3753805
70200,167996591
79500,6175986
24800,4417664
1250000,1220035478
1920,1429677
417000,92706444
609,271367
2,163
537000,35424330
9750,13423041
45,8726
241000,13917660
75200,9402403
2710,224969
3,41
627,483987
8090,1783780
64,11561
1310,379701
33500,2722872
3740000,1302420863
28,9107
3680,1240518
582000,253087267
23,4327
5720,2844251
35300,1302931
6790000,1079985620
418,2098863
2530,1156641
11200,822116
830000,3116085649
621,73540
602,78055
385000,90281102
19,203
2,23
7480,1180001
29700,2349577
1180,92175
1410,142771
28800,3167391
1850,424264
12300,678684
44600,7512118
30100,9879272
5,407
29100,1691171
784000,305379800
878,232312
175,21543
685000,245140279
24400,10891538
3020,827308
40200,28842849
22100,748901
1040000,724823153
4790,1931421
3510000,3236254703
4050,1326661
5200,462039
799,112176
640000,143562094
660,206572
508000,31069269
5580,872205
10300,141588
1520,76985
3460,1709789
139000,9406319
28400,1104157
18,3221
14700,2412892
61,3776
30500000,16146450123
4420,1844558
230000,146536254
103000,21716589
103000,13714965
10800,1994030
414000,130177993
453000,81011687
9,3419
9,684
5820,984437
20400,4466808
618000,48116365
378000,32723422
88700,26839652
882,2372884
1120,535388
965,663298
1610000,136713785
1300000,1485791598
17300,771644
28400000,2361335252
2080,254044
2320000,523383509
69300,13276846
18100,1768370
1500000,864206942
556000,715710629
4130000,2366780680
882000,69074201
654000,44226026
26,4420
15500,188134
21000,33374642
40400,4523509
11900,2577142
1790,369215
3960,97620
206000,21747956
76200,11866373
218000,101156325
3940000,2832379297
66,29928
2120,494275
118000,6127335
3830000,1310352332
248000,3232250086
6690,7592406
6800,998977
159,18594
4970000,406739542
4770000,2195586018
115,12612
4020,176607
11300,898515
69300,2015698
443,134472
2660,328551
3700,331930
1200,121892
1160000,729437542
1370000,597732295
15,2709
0,283
325,529547
39300,6422625
567,39875
277,21755
1800,139790
23,16805
1060000,76646912
142000,67868736
2150,111058
50100,2678846
20,3618
93,19940
4350,2073901
10300,1024396
305000,80084524
95200,3960953
3640,6099001
29400,7594174
1300000,235606026
724,37815
2240,459457
80300,14417153
1120,1179916
5700,456542
1420000,1307012578
1400000,962756099
849,363127
1360,555835
35700,5257234
2360000,888981390
15,396
147000,10484906
655,54603
105000,30908794
1070,320534
5570,686309
347000,44016630
207,41434
971000,216476545
12900,1529258
331,42734
1540,987057
336000,76901813
11900,2147183
26100,1689772
129,45380
1010,61721
16600,1499804
706000,73596637
73800,34228020
1590,359655
9600,3140868
2020000,115151101
8,839
12700,3384416
1690,138257
2,1182
2290000,796530498
5500,410565
3570,799032
484,67681
105000,14584021
29,1006
62,11711
2610,266341
1760,72739
53200,9616786
845000,90483964
427000,186574786
10500,178058
527000,118408292
358000,177595621
3800,350103
316000,125946901
886000,242420414
216,29031
35,4732
49900,13021931
2660000,339620561
116000,32208852
312,144718
1670,64524
239000,25608961
11800,1663920
24600,14568681
126,27156
28800,98320287
206000,61569923
2200000,550152161
642000,322071924
6490,6022965
2360,282035
345,52726
668,12022707
6430000,6916718601
4850,2621502
34900,16335305
1700,279933
1110000,149978210
1830,149055
103,64941
16000,3101081
1460,948041
75000,56362647
3960000,2943907142
2790000,723647823
2000,92273
89,43317
43,27430
1780000,890808324
45,6398
1570,281443
406,125309
64800,4899154
87900,22794814
23,18334
819000,40808559
7540,2977143
37000,15699023
694,37818
42100,4475368
3280,2877845
1520,317622
8200,980687
577,2610896
342000,105121469
41,17643
24300,3764014
132,2604
6100,739619
512,244331
23000,4191988
32800,8592323
5700,175956
53900,21717616
1040,128005
183000,13152757
656000,46692323
5110000,1953533839
697000,37490383
2340,485286
383000,17016922
32700,7383397
22400,8302691
1420,145620
872,174751
1610,128847
291,89060
37,23096
907,117169
1,55
1040,2037
1220,370105
203000,29392061
375000,108491721
20700,2332882
1550,569541
1770,342696
4600,2735737
457,467768
1760,1041251
470,233174
6010000,4991856726
281000,111873750
0,278
5,205
366000,304470983
17000,1016065
245000,14955386
652,224557
18900,12709961
7310000,2309796252
1030,8212
9730,1852130
483000,47933178
729000,28937170
34500,21387515
13200,620130
657,1424241
2060000,1547024073
189000,38773335
307000,39090454
16400,3936986
5410000,1900016051
290,107184
57700,5696408
1160,157586
863000,156413812
215,29577
822,179370
31000,3644181
98400,67008418
4090,325856
239,210556
194000,91949336
11700,3667194
26300,2123758
4,2490
145000,16198705
3,33686
130000,35298965
3770,297955
5,2027
15000,15092879
392000,163358857
1090,220782
162000,81148653
30600,1711088
46000,3119982
1710,642270
188,0
172000,35693483
1580,77988
7480,719074
444,106515
1450000,103489641
6420,554452
121,38530
2790,96243
11100000,3616170357
17500,798958
9220,20592766
5030,457007
29800,7744445
7850,3448239
326,180204
1,1066
58,19695
3210,3250893
42700,4142520
17700,13760072
132000,31212211
2750000,1166931766
147,79897
313,38784
1440,97580
93900,47653171
2370,417445
35500,47127756
137000,18119243
4760,1341850
104000,145607323
26700,1988946
87,2621
636,147589
50300,7808665
7230,4390706
182,104968
219,34608
2380,39440
12200,4083315
4,3379
4060000,226519071
239000,43502713
54600,1679586
2180,1134844
28900,2025833
390000,345280843
7,595
173000,50392603
47000,8556843
54,18878
1700,228335
993000,625588832
0,92
92100,56403054
11100,4013225
336000,40660957
1250,171169
4,654
4,1314
2920,691654
69800,23224635
317000,97228930
47400,5250780
34900000,15903844145
31400,8217808
3820,988747
19,19556
1700000,594639807
11000,6453392
31200,8856560
34,27047
210,98659
1430,515850
396,105267
102,57149
15800,143961020
77000,11300753
785000,163475102
39400,7583929
774000,286493940
16600000,5596126371
1100000,475342842
1270,66647
16,5241
1560,124729
2400,4835169
1190000,599067140
342,30090
3980,7268692
2470000,1801137900
5540,858790
273,20475
100000,26200843
277000,31761654
27,2180791
25300,13418997
169,811
20400,585928
170000,7905342
7230000,5820581949
126,15938
463,84755
59600,39117772
3340,918444
190,17755
17100,1724544
2910,676649
662,181962
580000,84946179
2230,627877
393000,14391769
145000,6954452
21800,1149483
639,540437
400000,153350689
1,44
7880,863145
382000,136335251
161000,10673604
23700,1908783
66500,29085685
11500000,2284405970
10500,875916
320000,30525583
80,3814
1100,199262
8480,371073
4390000,7884193137
8090,1254874
12700,10790265
10300,2321779
6210,324785
54000,3195736
1550000,250027387
1710,291539
28400,20751006
1560,461144
344,65383
1450,710561
1340000,323633252
393000,57787526
326000,84778299
50000,7654674
31000,2569295
400000,133311280
456000,87418556
16,1271
20700,2319725
53,2041
106000,34334048
1400,30202
107000,12911618
95800,8045099
115,15719
39800,6080586
91400,5178508
121000,18943883
1680000,1693135520
48,8817
324000,38516895
3350,13954469
343000,52693187
14400000,11903573062
1430000,127521964
153000,28122963
4560,1830726
45000,13538358
348000,36266875
9980,3773060
7190000,2974609686
708,192939
19900,15805775
275000,139846059
262000,10680535
2730000,1732571004
116,129589
74,21121
3,447
12100,18493966
351000,356081701
640,241325
952000,308412032
6530000,4607863318
627,200330
142000,24709177
660000,190939752
13000,711186
8620,276584
2110,176738
7900,2095878
1010,170611
20000,4398155
19,11559
94400,23298255
285,90621
10200,2011018
88,3616
975,2712998
22000,17363007
7660,600268
25800,11399363
75,47039
145000,10898524
1030,393690
587000,145758509
47300,3243236
46500,522238
177000,34235160
202000,61761247
36500,2377606
5270,743903
19700,881526
9,33284
103000,7456722
17200,1142278
21000,32516207
327000,80105977
960000,127883300
100000,17155200
192000,8299267
39300,9521164
348000,132809589
1120000,2100868111
2050,2243741
136000,6998459
11400000,5192777018
694,158136
1660,267592
1320,4958258
32800,3877961
212000,125784994
3840,14907043
7180000,2882847001
113,16418
35800,22267688
1490,322158
15700,801082
5790,442465
2200000,2685522640
13,1284
1230000,1494036035
27500,5613020
205000,86175380
46000,44059577
198000,46770623
302,104688
631000,380373414
1450,1338981
6490,542593
228,20645
48600,3185438
534000,17513080
2870,1603875
4160,642914
31500,19017327
12600,1789527
218000,187356079
255000,46763697
22500,2006034
4770,399998
13,297
370,181893
847000,112007612
110,39701
1860000,764699685
61900,11512954
296000,308254756
41600,6884933
4220,729389
395,117408
1080,245036
38200,8430125
3700000,3017639677
36,2994
80,19080
275,22680
50,576
504000,121752016
45200,18017610
3420,1961631
2230,288168
53300,10241336
7080,15311955
0,1017
5140,2346300
449,226071
9950000,7347159560
1500,682613
154,7646
36,153443
40700,3530799
1210,156617
133000,32696630
1320,142528
2420000,185456774
1470000,533441293
33700,4354002
29000,5815771
103000,774487217
3130,2479707
7080,2978028
40700,1861679
2240,677348
417000,77794969
5160000,1036528693
663,288120
139000,23848219
28,36279
335000,260431067
117,2946742
914000,1537156744
1570000,299668912
0,160
39700,19279558
6680,5660856
212000,18516749
26500000,10679288956
18,1765
5640,722909
19300,3813133
1120000,331022287
10300,859040
4420,1744829
220000,56313939
18200,51904520
1180,328709
1720,1051196
122000,83340918
1370,314498
871,98524
174,2075
63,8368
205,50038
569000,34007489
561000,260131458
26600,5470782
0,388
2640,334533
0,121
19600,23632076
2090000,1824189941
18300,1056973
8450,4005210
4640,8738185
20100,3721316
2530,774770
302000,1846604
1960,1777949
32600,17164117
9890,36552585
6310,911592
21,20917
2240000,810446644
5940,654616
52400,35553328
5470,761068
137000,38190266
6030,1720082
1400,67645
32300,21381644
32000,17302716
550,150006
4110,1720685
36100000,20957852370
11500,2349901
6760,40585260
681,42947
1970,789700
825,70978
7690,2871322
19,13856
0,2232
60600,7071357
20600,2460051
219000,76236248
27800,6053742
116000,10777572
2360,1279957
368,208457
498,233822
374,42910
243000,27625968
457000,218063490
1560,568764
38,2244
145000,128205265
7940,1563258
254000,69116678
18600,5948832
3160,803972
42900,8810587
50700,11003197
3960,4905862
13000,495704
28500000,7310273230
2840,138835
11900,4589106
8210000,3753481521
3790,147934
1290,704379
11000,2377170
1520,307617
4110,338641
3,124
78,12751
45,11059
5440000,3669725253
300,34672
11300,482248
29,6171
341000,220298362
76,68206
1,627
2430,192626
162000,109035902
82,23307
656000,293340689
1620000,1086129101
207000,40261708
425,6768
37000,16215343
1470,448269
81500,13112774
22400,14261677
267000,9541616
25500,3552526
53200,6092921
4130,508777
2190,200026
94300,4950269
60000,4630932
4620000,1449346657
1940,808314
7290,2918404
4390,605961
1170000,922221052
3860000,3194686145
2910,113966
217000,148267622
106,85471
2230,983475
31200,22838339
83,35465
23400,9026171
0,90
667000,80130313
13300,638003
382,9970
476000,22174159
37500,5781491
26,2696
7470,2185522
447000,211263034
3850,2137859
1260,416478
